ID,PERMI,  PERMIT_TYPE
1660062,100100687,PERMIT - ELECTRIC WIRING
1660063,100100688,PERMIT - RENOVATION/ALTERATION
1660065,100100690,PERMIT - RENOVATION/ALTERATION
1660066,100100691,PERMIT - RENOVATION/ALTERATION
1660067,100100692,PERMIT - RENOVATION/ALTERATION
1660412,100100900,PERMIT - SIGNS
1660085,100100693,PERMIT - RENOVATION/ALTERATION
1660102,100100708,PERMIT - NEW CONSTRUCTION
1660107,100100710,PERMIT - RENOVATION/ALTERATION
1660111,100100711,PERMIT - EASY PERMIT PROCESS
1660113,100100712,PERMIT - RENOVATION/ALTERATION
1660115,100100713,PERMIT - ELECTRIC WIRING
1660116,100100714,PERMIT - EASY PERMIT PROCESS
1660120,100100715,PERMIT - ELECTRIC WIRING
1660128,100100718,PERMIT - EASY PERMIT PROCESS
1660131,100100719,PERMIT - ELECTRIC WIRING
1660456,100100931,PERMIT - SIGNS
1660133,100100720,PERMIT - EASY PERMIT PROCESS
1660136,100100722,PERMIT - ELECTRIC WIRING
1660137,100100723,PERMIT - EASY PERMIT PROCESS
1660138,100100724,PERMIT - EASY PERMIT PROCESS
1660140,100100725,PERMIT - ELECTRIC WIRING
1660143,100100726,PERMIT - ELECTRIC WIRING
1660145,100100727,PERMIT - ELECTRIC WIRING
1660147,100100728,PERMIT - RENOVATION/ALTERATION
1660148,100100729,PERMIT - ELECTRIC WIRING
1660150,100100731,PERMIT - EASY PERMIT PROCESS
1660151,100100732,PERMIT - EASY PERMIT PROCESS
1660152,100100733,PERMIT - ELECTRIC WIRING
1660155,100100734,PERMIT - EASY PERMIT PROCESS
1660156,100100735,PERMIT - EASY PERMIT PROCESS
1660157,100100736,PERMIT - EASY PERMIT PROCESS
1660158,100100737,PERMIT - EASY PERMIT PROCESS
1660159,100100738,PERMIT - EASY PERMIT PROCESS
1660160,100100739,PERMIT - EASY PERMIT PROCESS
1660161,100100740,PERMIT - EASY PERMIT PROCESS
1660162,100100741,PERMIT - EASY PERMIT PROCESS
1660163,100100742,PERMIT - EASY PERMIT PROCESS
1660165,100100743,PERMIT - ELECTRIC WIRING
1660167,100100745,PERMIT - EASY PERMIT PROCESS
1660169,100100746,PERMIT - EASY PERMIT PROCESS
1660170,100100747,PERMIT - ELECTRIC WIRING
1660171,100100748,PERMIT - NEW CONSTRUCTION
1660486,100100949,PERMIT - SIGNS
1660174,100100749,PERMIT - RENOVATION/ALTERATION
1660175,100100750,PERMIT - EASY PERMIT PROCESS
1660176,100100751,PERMIT - RENOVATION/ALTERATION
1660177,100100752,PERMIT - EASY PERMIT PROCESS
1660181,100100754,PERMIT - RENOVATION/ALTERATION
1660183,100100755,PERMIT - EASY PERMIT PROCESS
1660189,100100756,PERMIT - SCAFFOLDING
1660190,100100757,PERMIT - ELECTRIC WIRING
1660196,100100759,PERMIT - EASY PERMIT PROCESS
1660197,100100760,PERMIT - EASY PERMIT PROCESS
1660238,100100783,PERMIT - EASY PERMIT PROCESS
1660200,100100762,PERMIT - RENOVATION/ALTERATION
1660204,100100764,PERMIT - PORCH CONSTRUCTION
1660205,100100765,PERMIT - RENOVATION/ALTERATION
1660206,100100766,PERMIT - REINSTATE REVOKED PMT
1660207,100100767,PERMIT - NEW CONSTRUCTION
1660208,100100768,PERMIT - RENOVATION/ALTERATION
1660213,100100769,PERMIT - ELECTRIC WIRING
1660214,100100770,PERMIT - NEW CONSTRUCTION
1660215,100100771,PERMIT - EASY PERMIT PROCESS
1660216,100100772,PERMIT - NEW CONSTRUCTION
1660218,100100773,PERMIT - RENOVATION/ALTERATION
1660224,100100774,PERMIT - NEW CONSTRUCTION
1660225,100100775,PERMIT - NEW CONSTRUCTION
1660226,100100776,PERMIT - NEW CONSTRUCTION
1660228,100100778,PERMIT - EASY PERMIT PROCESS
1660230,100100779,PERMIT - WRECKING/DEMOLITION
1660231,100100780,PERMIT - EASY PERMIT PROCESS
1660236,100100782,PERMIT - ELECTRIC WIRING
1660293,100100813,PERMIT - SCAFFOLDING
1660239,100100784,PERMIT - EASY PERMIT PROCESS
1660240,100100785,PERMIT - EASY PERMIT PROCESS
1660241,100100786,PERMIT - EASY PERMIT PROCESS
1660242,100100787,PERMIT - EASY PERMIT PROCESS
1660256,100100788,PERMIT - ELECTRIC WIRING
1660258,100100789,PERMIT - RENOVATION/ALTERATION
1660260,100100791,PERMIT - NEW CONSTRUCTION
1660261,100100792,PERMIT - NEW CONSTRUCTION
1660262,100100793,PERMIT - NEW CONSTRUCTION
1660312,100100827,PERMIT - SIGNS
1660263,100100794,PERMIT - NEW CONSTRUCTION
1660264,100100795,PERMIT - NEW CONSTRUCTION
1660265,100100796,PERMIT - NEW CONSTRUCTION
1660267,100100797,PERMIT - ELECTRIC WIRING
1660268,100100798,PERMIT - NEW CONSTRUCTION
1660269,100100799,PERMIT - NEW CONSTRUCTION
1660315,100100829,PERMIT - SIGNS
1680239,100112835,PERMIT - SIGNS
1660270,100100800,PERMIT - NEW CONSTRUCTION
1660271,100100801,PERMIT - NEW CONSTRUCTION
1660274,100100802,PERMIT - ELECTRIC WIRING
1660279,100100805,PERMIT - ELECTRIC WIRING
1660284,100100807,PERMIT - RENOVATION/ALTERATION
1660285,100100808,PERMIT - PORCH CONSTRUCTION
1660286,100100809,PERMIT - EASY PERMIT PROCESS
1660288,100100811,PERMIT - EASY PERMIT PROCESS
1660291,100100812,PERMIT - NEW CONSTRUCTION
1660295,100100815,PERMIT - NEW CONSTRUCTION
1660298,100100816,PERMIT - EASY PERMIT PROCESS
1660299,100100817,PERMIT - ELECTRIC WIRING
1660300,100100818,PERMIT - ELECTRIC WIRING
1660301,100100819,PERMIT - EASY PERMIT PROCESS
1660303,100100820,PERMIT - SIGNS
1660304,100100821,PERMIT - EASY PERMIT PROCESS
1660306,100100822,PERMIT - SIGNS
1660307,100100823,PERMIT - RENOVATION/ALTERATION
1660310,100100825,PERMIT - RENOVATION/ALTERATION
1660311,100100826,PERMIT - EASY PERMIT PROCESS
1660320,100100834,PERMIT - PORCH CONSTRUCTION
1660322,100100836,PERMIT - NEW CONSTRUCTION
1660323,100100837,PERMIT - EASY PERMIT PROCESS
1660324,100100838,PERMIT - WRECKING/DEMOLITION
1660326,100100839,PERMIT - SIGNS
1660329,100100841,PERMIT - PORCH CONSTRUCTION
1660330,100100842,PERMIT - EASY PERMIT PROCESS
1660331,100100843,PERMIT - ELECTRIC WIRING
1660332,100100844,PERMIT - RENOVATION/ALTERATION
1660333,100100845,PERMIT - ELECTRIC WIRING
1660335,100100846,PERMIT - SIGNS
1660336,100100847,PERMIT - EASY PERMIT PROCESS
1660381,100100880,PERMIT - SIGNS
1660337,100100848,PERMIT - EASY PERMIT PROCESS
1660338,100100849,PERMIT - SIGNS
1660339,100100850,PERMIT - SIGNS
1660340,100100851,PERMIT - EASY PERMIT PROCESS
1660342,100100852,PERMIT - SIGNS
1660343,100100853,PERMIT - EASY PERMIT PROCESS
1660344,100100854,PERMIT - EASY PERMIT PROCESS
1660347,100100855,PERMIT - WRECKING/DEMOLITION
1660348,100100856,PERMIT - EASY PERMIT PROCESS
1660349,100100857,PERMIT - WRECKING/DEMOLITION
1660355,100100861,PERMIT - EASY PERMIT PROCESS
1660360,100100864,PERMIT - EASY PERMIT PROCESS
1660362,100100865,PERMIT - NEW CONSTRUCTION
1660364,100100866,PERMIT - EASY PERMIT PROCESS
1660365,100100867,PERMIT - NEW CONSTRUCTION
1660366,100100868,PERMIT - ELECTRIC WIRING
1660367,100100869,PERMIT - EASY PERMIT PROCESS
1660368,100100870,PERMIT - EASY PERMIT PROCESS
1660369,100100871,PERMIT - WRECKING/DEMOLITION
1660370,100100872,PERMIT - EASY PERMIT PROCESS
1660371,100100873,PERMIT - ELECTRIC WIRING
1660373,100100874,PERMIT - EASY PERMIT PROCESS
1660375,100100875,PERMIT - EASY PERMIT PROCESS
1660376,100100876,PERMIT - ELECTRIC WIRING
1660378,100100877,PERMIT - EASY PERMIT PROCESS
1660379,100100878,PERMIT - EASY PERMIT PROCESS
1660382,100100881,PERMIT - EASY PERMIT PROCESS
1660385,100100883,PERMIT - EASY PERMIT PROCESS
1660387,100100884,PERMIT - SIGNS
1660389,100100885,PERMIT - EASY PERMIT PROCESS
1660392,100100886,PERMIT - SIGNS
1660395,100100887,PERMIT - SIGNS
1660398,100100890,PERMIT - ELECTRIC WIRING
1660401,100100891,PERMIT - EASY PERMIT PROCESS
1660402,100100892,PERMIT - SIGNS
1660403,100100893,PERMIT - RENOVATION/ALTERATION
1660404,100100894,PERMIT - SIGNS
1660405,100100895,PERMIT - ELECTRIC WIRING
1660408,100100897,PERMIT - SIGNS
1660411,100100899,PERMIT - EASY PERMIT PROCESS
1660414,100100901,PERMIT - EASY PERMIT PROCESS
1660416,100100902,PERMIT - EASY PERMIT PROCESS
1660417,100100903,PERMIT - SIGNS
1660419,100100904,PERMIT - SIGNS
1660420,100100905,PERMIT - SIGNS
1660421,100100906,PERMIT - EASY PERMIT PROCESS
1660422,100100907,PERMIT - ELECTRIC WIRING
1660423,100100908,PERMIT - EASY PERMIT PROCESS
1660425,100100909,PERMIT - SIGNS
1660426,100100910,PERMIT - SIGNS
1660427,100100911,PERMIT - SIGNS
1660428,100100912,PERMIT - SIGNS
1660429,100100913,PERMIT - SIGNS
1660430,100100914,PERMIT - SIGNS
1660431,100100915,PERMIT - EASY PERMIT PROCESS
1660435,100100917,PERMIT - EASY PERMIT PROCESS
1660437,100100918,PERMIT - PORCH CONSTRUCTION
1660438,100100919,PERMIT - WRECKING/DEMOLITION
1660439,100100920,PERMIT - RENOVATION/ALTERATION
1660441,100100922,PERMIT - RENOVATION/ALTERATION
1660443,100100923,PERMIT - SIGNS
1660445,100100924,PERMIT - ELECTRIC WIRING
1660447,100100925,PERMIT - SIGNS
1660450,100100927,PERMIT - SIGNS
1660451,100100928,PERMIT - ELECTRIC WIRING
1660454,100100929,PERMIT - EASY PERMIT PROCESS
1660455,100100930,PERMIT - SIGNS
1660458,100100932,PERMIT - NEW CONSTRUCTION
1660460,100100933,PERMIT - SIGNS
1660462,100100934,PERMIT - SIGNS
1660464,100100935,PERMIT - SIGNS
1660465,100100936,PERMIT - ELECTRIC WIRING
1660468,100100937,PERMIT - SIGNS
1660469,100100938,PERMIT - SIGNS
1660470,100100939,PERMIT - SIGNS
1660474,100100941,PERMIT - ELECTRIC WIRING
1660475,100100942,PERMIT - SIGNS
1660479,100100944,PERMIT - SIGNS
1660481,100100946,PERMIT - SIGNS
1660482,100100947,PERMIT - SIGNS
1660485,100100948,PERMIT - SIGNS
1660487,100100950,PERMIT - SIGNS
1660488,100100951,PERMIT - SIGNS
1660489,100100952,PERMIT - SIGNS
1660490,100100953,PERMIT - SIGNS
1660492,100100954,PERMIT - ELECTRIC WIRING
1660493,100100955,PERMIT - RENOVATION/ALTERATION
1660496,100100956,PERMIT - RENOVATION/ALTERATION
1660498,100100957,PERMIT - NEW CONSTRUCTION
1660501,100100960,PERMIT - RENOVATION/ALTERATION
1660518,100100963,PERMIT - EASY PERMIT PROCESS
1660521,100100964,PERMIT - RENOVATION/ALTERATION
1660524,100100967,PERMIT - RENOVATION/ALTERATION
1660527,100100968,PERMIT - ELECTRIC WIRING
1660532,100101007,PERMIT - PORCH CONSTRUCTION
1660533,100101008,PERMIT - PORCH CONSTRUCTION
1660540,100101027,PERMIT - NEW CONSTRUCTION
1660541,100101028,PERMIT - RENOVATION/ALTERATION
1660542,100101029,PERMIT - RENOVATION/ALTERATION
1660543,100101030,PERMIT - ELECTRIC WIRING
1660544,100101031,PERMIT - ELECTRIC WIRING
1660545,100101032,PERMIT - RENOVATION/ALTERATION
1660584,100101055,PERMIT - EASY PERMIT PROCESS
1660546,100101033,PERMIT - RENOVATION/ALTERATION
1660547,100101034,PERMIT - NEW CONSTRUCTION
1660548,100101035,PERMIT - ELECTRIC WIRING
1660549,100101036,PERMIT - ELECTRIC WIRING
1660550,100101037,PERMIT - ELECTRIC WIRING
1660551,100101038,PERMIT - ELECTRIC WIRING
1660552,100101039,PERMIT - ELECTRIC WIRING
1660553,100101040,PERMIT - ELECTRIC WIRING
1660576,100101048,PERMIT - ELECTRIC WIRING
1660577,100101049,PERMIT - EASY PERMIT PROCESS
1660578,100101050,PERMIT - EASY PERMIT PROCESS
1660580,100101051,PERMIT - EASY PERMIT PROCESS
1660581,100101052,PERMIT - ELECTRIC WIRING
1660583,100101054,PERMIT - ELECTRIC WIRING
1660585,100101056,PERMIT - EASY PERMIT PROCESS
1660587,100101057,PERMIT - ELECTRIC WIRING
1660590,100101059,PERMIT - ELECTRIC WIRING
1660592,100101061,PERMIT - ELECTRIC WIRING
1660594,100101062,PERMIT - EASY PERMIT PROCESS
1660595,100101063,PERMIT - EASY PERMIT PROCESS
1660597,100101064,PERMIT - RENOVATION/ALTERATION
1660598,100101065,PERMIT - EASY PERMIT PROCESS
1660600,100101066,PERMIT - EASY PERMIT PROCESS
1660602,100101068,PERMIT - ELECTRIC WIRING
1660605,100101070,PERMIT - ELECTRIC WIRING
1660607,100101072,PERMIT - RENOVATION/ALTERATION
1660610,100101074,PERMIT - ELECTRIC WIRING
1660615,100101077,PERMIT - ELECTRIC WIRING
1660618,100101079,PERMIT - RENOVATION/ALTERATION
1660620,100101080,PERMIT - SCAFFOLDING
1660625,100101083,PERMIT - EASY PERMIT PROCESS
1660626,100101084,PERMIT - RENOVATION/ALTERATION
1660629,100101086,PERMIT - RENOVATION/ALTERATION
1660632,100101087,PERMIT - ELECTRIC WIRING
1660633,100101088,PERMIT - SCAFFOLDING
1660637,100101092,PERMIT - ELECTRIC WIRING
1660643,100101094,PERMIT - EASY PERMIT PROCESS
1660644,100101095,PERMIT - EASY PERMIT PROCESS
1660646,100101096,PERMIT - ELECTRIC WIRING
1660650,100101099,PERMIT - ELECTRIC WIRING
1660657,100101102,PERMIT - ELECTRIC WIRING
1660660,100101105,PERMIT - ELECTRIC WIRING
1660662,100101107,PERMIT - ELECTRIC WIRING
1660663,100101108,PERMIT - ELECTRIC WIRING
1660664,100101109,PERMIT - ELECTRIC WIRING
1660666,100101110,PERMIT - SIGNS
1660667,100101111,PERMIT - EASY PERMIT PROCESS
1660668,100101112,PERMIT - ELECTRIC WIRING
1660669,100101113,PERMIT - ELECTRIC WIRING
1660672,100101114,PERMIT - ELECTRIC WIRING
1660673,100101115,PERMIT - SIGNS
1660674,100101116,PERMIT - EASY PERMIT PROCESS
1660678,100101118,PERMIT - EASY PERMIT PROCESS
1660679,100101119,PERMIT - SIGNS
1660680,100101120,PERMIT - WRECKING/DEMOLITION
1660681,100101121,PERMIT - SIGNS
1660683,100101122,PERMIT - WRECKING/DEMOLITION
1660685,100101124,PERMIT - PORCH CONSTRUCTION
1660686,100101125,PERMIT - EASY PERMIT PROCESS
1660688,100101127,PERMIT - PORCH CONSTRUCTION
1660692,100101129,PERMIT - SIGNS
1660694,100101130,PERMIT - NEW CONSTRUCTION
1660695,100101131,PERMIT - ELECTRIC WIRING
1660701,100101134,PERMIT - PORCH CONSTRUCTION
1660702,100101135,PERMIT - SIGNS
1660706,100101138,PERMIT - EASY PERMIT PROCESS
1660710,100101140,PERMIT - RENOVATION/ALTERATION
1660711,100101141,PERMIT - EASY PERMIT PROCESS
1660717,100101144,PERMIT - EASY PERMIT PROCESS
1660719,100101146,PERMIT - RENOVATION/ALTERATION
1660720,100101147,PERMIT - SIGNS
1660722,100101148,PERMIT - PORCH CONSTRUCTION
1660724,100101150,PERMIT - EASY PERMIT PROCESS
1660730,100101154,PERMIT - EASY PERMIT PROCESS
1660736,100101159,PERMIT - ELECTRIC WIRING
1660740,100101162,PERMIT - SIGNS
1660744,100101165,PERMIT - EASY PERMIT PROCESS
1660745,100101166,PERMIT - EASY PERMIT PROCESS
1660751,100101168,PERMIT - WRECKING/DEMOLITION
1660753,100101170,PERMIT - RENOVATION/ALTERATION
1660754,100101171,PERMIT - ELECTRIC WIRING
1660755,100101172,PERMIT - EASY PERMIT PROCESS
1660756,100101173,PERMIT - SIGNS
1660757,100101174,PERMIT - SIGNS
1660758,100101175,PERMIT - SIGNS
1660764,100101177,PERMIT - EASY PERMIT PROCESS
1660770,100101181,PERMIT - ELECTRIC WIRING
1660771,100101182,PERMIT - NEW CONSTRUCTION
1660774,100101184,PERMIT - EASY PERMIT PROCESS
1660779,100101186,PERMIT - ELECTRIC WIRING
1660780,100101187,PERMIT - SIGNS
1660783,100101189,PERMIT - ELECTRIC WIRING
1660809,100101207,PERMIT - ELECTRIC WIRING
1660810,100101208,PERMIT - SIGNS
1660784,100101190,PERMIT - RENOVATION/ALTERATION
1660786,100101192,PERMIT - EASY PERMIT PROCESS
1660791,100101194,PERMIT - SIGNS
1660794,100101195,PERMIT - ELECTRIC WIRING
1660796,100101197,PERMIT - EASY PERMIT PROCESS
1660797,100101198,PERMIT - ELECTRIC WIRING
1660799,100101199,PERMIT - ELECTRIC WIRING
1660800,100101200,PERMIT - ELECTRIC WIRING
1660801,100101201,PERMIT - SIGNS
1660803,100101202,PERMIT - ELECTRIC WIRING
1660804,100101203,PERMIT - EASY PERMIT PROCESS
1660805,100101204,PERMIT - ELECTRIC WIRING
1660807,100101205,PERMIT - ELECTRIC WIRING
1660811,100101209,PERMIT - SIGNS
1660812,100101210,PERMIT - EASY PERMIT PROCESS
1660813,100101211,PERMIT - ELECTRIC WIRING
1660815,100101212,PERMIT - RENOVATION/ALTERATION
1660816,100101213,PERMIT - ELECTRIC WIRING
1660817,100101214,PERMIT - PORCH CONSTRUCTION
1660818,100101215,PERMIT - ELECTRIC WIRING
1660820,100101217,PERMIT - NEW CONSTRUCTION
1660822,100101218,PERMIT - EASY PERMIT PROCESS
1660823,100101219,PERMIT - ELECTRIC WIRING
1660825,100101220,PERMIT - EASY PERMIT PROCESS
1660864,100101257,PERMIT - SIGNS
1660826,100101221,PERMIT - ELECTRIC WIRING
1660827,100101222,PERMIT - ELECTRIC WIRING
1660828,100101223,PERMIT - SIGNS
1660829,100101224,PERMIT - ELECTRIC WIRING
1660830,100101225,PERMIT - ELECTRIC WIRING
1660831,100101226,PERMIT - ELECTRIC WIRING
1660832,100101227,PERMIT - SIGNS
1660833,100101228,PERMIT - SIGNS
1660834,100101229,PERMIT - SIGNS
1660835,100101230,PERMIT - SIGNS
1660836,100101231,PERMIT - SIGNS
1660837,100101232,PERMIT - SIGNS
1660838,100101233,PERMIT - SIGNS
1660841,100101236,PERMIT - EASY PERMIT PROCESS
1660844,100101239,PERMIT - RENOVATION/ALTERATION
1660846,100101240,PERMIT - ELECTRIC WIRING
1660847,100101241,PERMIT - ELECTRIC WIRING
1660848,100101242,PERMIT - RENOVATION/ALTERATION
1660850,100101244,PERMIT - ELECTRIC WIRING
1660853,100101247,PERMIT - EASY PERMIT PROCESS
1660854,100101248,PERMIT - ELECTRIC WIRING
1660855,100101249,PERMIT - ELECTRIC WIRING
1660857,100101251,PERMIT - SIGNS
1660858,100101252,PERMIT - ELECTRIC WIRING
1660859,100101253,PERMIT - ELECTRIC WIRING
1660860,100101254,PERMIT - ELECTRIC WIRING
1660863,100101256,PERMIT - RENOVATION/ALTERATION
1660865,100101258,PERMIT - ELECTRIC WIRING
1660866,100101259,PERMIT - RENOVATION/ALTERATION
1660868,100101260,PERMIT - EASY PERMIT PROCESS
1660869,100101261,PERMIT - ELECTRIC WIRING
1660870,100101262,PERMIT - WRECKING/DEMOLITION
1660871,100101263,PERMIT - ELECTRIC WIRING
1660872,100101264,PERMIT - RENOVATION/ALTERATION
1660873,100101265,PERMIT - ELECTRIC WIRING
1660874,100101266,PERMIT - RENOVATION/ALTERATION
1660875,100101267,PERMIT - ELECTRIC WIRING
1660878,100101268,PERMIT - EASY PERMIT PROCESS
1660883,100101272,PERMIT - EASY PERMIT PROCESS
1660929,100101304,PERMIT - SIGNS
1660885,100101274,PERMIT - EASY PERMIT PROCESS
1660886,100101275,PERMIT - RENOVATION/ALTERATION
1660888,100101277,PERMIT - PORCH CONSTRUCTION
1660889,100101278,PERMIT - EASY PERMIT PROCESS
1660892,100101279,PERMIT - EASY PERMIT PROCESS
1660893,100101280,PERMIT - ELECTRIC WIRING
1660894,100101281,PERMIT - EASY PERMIT PROCESS
1660896,100101283,PERMIT - ELECTRIC WIRING
1660897,100101284,PERMIT - EASY PERMIT PROCESS
1660898,100101285,PERMIT - EASY PERMIT PROCESS
1660902,100101287,PERMIT - EASY PERMIT PROCESS
1660904,100101288,PERMIT - EASY PERMIT PROCESS
1660905,100101289,PERMIT - EASY PERMIT PROCESS
1660906,100101290,PERMIT - ELECTRIC WIRING
1660908,100101291,PERMIT - SIGNS
1660909,100101292,PERMIT - RENOVATION/ALTERATION
1660910,100101293,PERMIT - ELECTRIC WIRING
1660912,100101294,PERMIT - EASY PERMIT PROCESS
1660913,100101295,PERMIT - SIGNS
1660914,100101296,PERMIT - RENOVATION/ALTERATION
1660917,100101297,PERMIT - EASY PERMIT PROCESS
1660919,100101298,PERMIT - ELECTRIC WIRING
1660921,100101299,PERMIT - ELECTRIC WIRING
1660922,100101300,PERMIT - SIGNS
1660923,100101301,PERMIT - EASY PERMIT PROCESS
1660924,100101302,PERMIT - ELECTRIC WIRING
1660927,100101303,PERMIT - EASY PERMIT PROCESS
1660930,100101305,PERMIT - EASY PERMIT PROCESS
1660932,100101306,PERMIT - ELECTRIC WIRING
1660933,100101307,PERMIT - RENOVATION/ALTERATION
1660935,100101308,PERMIT - RENOVATION/ALTERATION
1660936,100101309,PERMIT - EASY PERMIT PROCESS
1660938,100101310,PERMIT - EASY PERMIT PROCESS
1660940,100101311,PERMIT - NEW CONSTRUCTION
1660942,100101312,PERMIT - ELECTRIC WIRING
1660943,100101313,PERMIT - EASY PERMIT PROCESS
1660945,100101314,PERMIT - SIGNS
1660946,100101315,PERMIT - ELECTRIC WIRING
1660949,100101316,PERMIT - SIGNS
1660955,100101320,PERMIT - RENOVATION/ALTERATION
1660956,100101321,PERMIT - SIGNS
1660957,100101322,PERMIT - WRECKING/DEMOLITION
1660959,100101323,PERMIT - SIGNS
1660962,100101324,PERMIT - EASY PERMIT PROCESS
1660967,100101325,PERMIT - SIGNS
1660968,100101326,PERMIT - SIGNS
1660969,100101327,PERMIT - ELECTRIC WIRING
1660971,100101328,PERMIT - EASY PERMIT PROCESS
1660972,100101329,PERMIT - ELECTRIC WIRING
1660973,100101330,PERMIT - SIGNS
1660974,100101331,PERMIT - RENOVATION/ALTERATION
1660976,100101332,PERMIT - ELECTRIC WIRING
1660978,100101333,PERMIT - ELECTRIC WIRING
1660979,100101334,PERMIT - ELECTRIC WIRING
1660983,100101336,PERMIT - EASY PERMIT PROCESS
1660985,100101337,PERMIT - WRECKING/DEMOLITION
1660986,100101338,PERMIT - ELECTRIC WIRING
1660987,100101339,PERMIT - REINSTATE REVOKED PMT
1660988,100101340,PERMIT - ELECTRIC WIRING
1660989,100101341,PERMIT - ELECTRIC WIRING
1660991,100101342,PERMIT - ELECTRIC WIRING
1660992,100101343,PERMIT - ELECTRIC WIRING
1660995,100101345,PERMIT - ELECTRIC WIRING
1660997,100101346,PERMIT - ELECTRIC WIRING
1660999,100101347,PERMIT - RENOVATION/ALTERATION
1661000,100101348,PERMIT - ELECTRIC WIRING
1661004,100101351,PERMIT - ELECTRIC WIRING
1661008,100101353,PERMIT - EASY PERMIT PROCESS
1661011,100101356,PERMIT - EASY PERMIT PROCESS
1661012,100101357,PERMIT - EASY PERMIT PROCESS
1661013,100101358,PERMIT - EASY PERMIT PROCESS
1661016,100101360,PERMIT - ELECTRIC WIRING
1661017,100101361,PERMIT - ELECTRIC WIRING
1661020,100101362,PERMIT - ELECTRIC WIRING
1661021,100101363,PERMIT - ELECTRIC WIRING
1661022,100101364,PERMIT - ELECTRIC WIRING
1661025,100101365,PERMIT - ELECTRIC WIRING
1661026,100101366,PERMIT - RENOVATION/ALTERATION
1661027,100101367,PERMIT - ELECTRIC WIRING
1661028,100101368,PERMIT - ELECTRIC WIRING
1661029,100101369,PERMIT - ELECTRIC WIRING
1661030,100101370,PERMIT - RENOVATION/ALTERATION
1661031,100101371,PERMIT - ELECTRIC WIRING
1661032,100101372,PERMIT - ELECTRIC WIRING
1661033,100101373,PERMIT - EASY PERMIT PROCESS
1661034,100101374,PERMIT - ELECTRIC WIRING
1661037,100101375,PERMIT - ELECTRIC WIRING
1661038,100101376,PERMIT - ELECTRIC WIRING
1661039,100101377,PERMIT - EASY PERMIT PROCESS
1661041,100101378,PERMIT - ELECTRIC WIRING
1661045,100101381,PERMIT - ELECTRIC WIRING
1661047,100101382,PERMIT - EASY PERMIT PROCESS
1661050,100101384,PERMIT - ELECTRIC WIRING
1661051,100101385,PERMIT - ELECTRIC WIRING
1661055,100101387,PERMIT - ELECTRIC WIRING
1661061,100101389,PERMIT - RENOVATION/ALTERATION
1661063,100101391,PERMIT - RENOVATION/ALTERATION
1661064,100101392,PERMIT - ELECTRIC WIRING
1661065,100101393,PERMIT - RENOVATION/ALTERATION
1661066,100101394,PERMIT - RENOVATION/ALTERATION
1661067,100101395,PERMIT - RENOVATION/ALTERATION
1661068,100101396,PERMIT - NEW CONSTRUCTION
1661069,100101397,PERMIT - NEW CONSTRUCTION
1661070,100101398,PERMIT - RENOVATION/ALTERATION
1661072,100101400,PERMIT - NEW CONSTRUCTION
1661073,100101401,PERMIT - ELECTRIC WIRING
1661074,100101402,PERMIT - NEW CONSTRUCTION
1661075,100101403,PERMIT - NEW CONSTRUCTION
1661084,100101404,PERMIT - NEW CONSTRUCTION
1661089,100101409,PERMIT - RENOVATION/ALTERATION
1661090,100101410,PERMIT - RENOVATION/ALTERATION
1661108,100101432,PERMIT - RENOVATION/ALTERATION
1661121,100101438,PERMIT - ELECTRIC WIRING
1661123,100101439,PERMIT - ELECTRIC WIRING
